movie_id,cast_size,cast_member_list,cast_1,cast_2,cast_3,cast_4,cast_5
24,36,"['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine']",Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine
11353,43,"['Steve Martin', 'Eddie Murphy', 'Heather Graham', 'Christine Baranski', 'Jamie Kennedy']",Steve Martin,Eddie Murphy,Heather Graham,Christine Baranski,Jamie Kennedy
393,27,"['Uma Thurman', 'David Carradine', 'Daryl Hannah', 'Michael Madsen', 'Gordon Liu Chia-Hui']",Uma Thurman,David Carradine,Daryl Hannah,Michael Madsen,Gordon Liu Chia-Hui
9618,16,"['Sylvester Stallone', 'Kurt Russell', 'Teri Hatcher', 'Jack Palance', 'Brion James']",Sylvester Stallone,Kurt Russell,Teri Hatcher,Jack Palance,Brion James
9374,20,"['Meryl Streep', 'Bruce Willis', 'Goldie Hawn', 'Isabella Rossellini', 'Ian Ogilvy']",Meryl Streep,Bruce Willis,Goldie Hawn,Isabella Rossellini,Ian Ogilvy
8584,22,"['Jackie Chan', 'Owen Wilson', 'Lucy Liu', 'Xander Berkeley', 'Roger Yuan']",Jackie Chan,Owen Wilson,Lucy Liu,Xander Berkeley,Roger Yuan
2320,18,"['Kurt Russell', 'Steven Seagal', 'Halle Berry', 'John Leguizamo', 'Oliver Platt']",Kurt Russell,Steven Seagal,Halle Berry,John Leguizamo,Oliver Platt
58224,17,"['Jim Carrey', 'Carla Gugino', 'Madeline Carroll', 'Angela Lansbury', 'Ophelia Lovibond']",Jim Carrey,Carla Gugino,Madeline Carroll,Angela Lansbury,Ophelia Lovibond
1729,15,"['Jackie Chan', 'Jet Li', 'Michael Angarano', 'Liu Yifei', 'Li Bingbing']",Jackie Chan,Jet Li,Michael Angarano,Liu Yifei,Li Bingbing
175574,17,"['Owen Wilson', 'Woody Harrelson', 'Amy Poehler', 'George Takei', 'Colm Meaney']",Owen Wilson,Woody Harrelson,Amy Poehler,George Takei,Colm Meaney
8077,25,"['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Pete Postlethwaite', 'Ralph Brown']",Sigourney Weaver,Charles S. Dutton,Charles Dance,Pete Postlethwaite,Ralph Brown
8818,12,"['Madonna', 'Antonio Banderas', 'Jonathan Pryce', 'Jimmy Nail', 'Victoria Sus']",Madonna,Antonio Banderas,Jonathan Pryce,Jimmy Nail,Victoria Sus
8195,33,"['Robert De Niro', 'Jean Reno', 'Natascha McElhone', 'Stellan Skarsgård', 'Sean Bean']",Robert De Niro,Jean Reno,Natascha McElhone,Stellan Skarsgård,Sean Bean
10586,15,"['Michael Douglas', 'Val Kilmer', 'Tom Wilkinson', 'John Kani', 'Emily Mortimer']",Michael Douglas,Val Kilmer,Tom Wilkinson,John Kani,Emily Mortimer
116149,68,"['Nicole Kidman', 'Peter Capaldi', 'Ben Whishaw', 'Michael Gambon', 'Imelda Staunton']",Nicole Kidman,Peter Capaldi,Ben Whishaw,Michael Gambon,Imelda Staunton
80035,19,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade', 'Rosemarie DeWitt']",Ben Stiller,Vince Vaughn,Jonah Hill,Richard Ayoade,Rosemarie DeWitt
10632,5,"['Tommy Lee Jones', 'Benicio del Toro', 'Connie Nielsen', 'Leslie Stefanson', 'John Finn']",Tommy Lee Jones,Benicio del Toro,Connie Nielsen,Leslie Stefanson,John Finn
12117,27,"['Anthony Hopkins', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Maura Tierney', 'George Dzundza']",Anthony Hopkins,Cuba Gooding Jr.,Donald Sutherland,Maura Tierney,George Dzundza
1792,40,"['Matt Damon', 'Greg Kinnear', 'Eva Mendes', 'Wen Yann Shih', 'Seymour Cassel']",Matt Damon,Greg Kinnear,Eva Mendes,Wen Yann Shih,Seymour Cassel
13260,16,"['Will Ferrell', 'Maura Tierney', 'Woody Harrelson', 'David Koechner', 'Will Arnett']",Will Ferrell,Maura Tierney,Woody Harrelson,David Koechner,Will Arnett
72197,13,"['Hugh Grant', 'Brendan Gleeson', 'Jeremy Piven', 'Brian Blessed', 'Salma Hayek']",Hugh Grant,Brendan Gleeson,Jeremy Piven,Brian Blessed,Salma Hayek
3580,74,"['Angelina Jolie', 'Jeffrey Donovan', 'John Malkovich', 'Geoff Pierson', 'Amy Ryan']",Angelina Jolie,Jeffrey Donovan,John Malkovich,Geoff Pierson,Amy Ryan
12123,75,"['Keanu Reeves', 'Morgan Freeman', 'Rachel Weisz', 'Fred Ward', 'Kevin Dunn']",Keanu Reeves,Morgan Freeman,Rachel Weisz,Fred Ward,Kevin Dunn
9566,10,"['Robert De Niro', 'Wesley Snipes', 'Ellen Barkin', 'John Leguizamo', 'Benicio del Toro']",Robert De Niro,Wesley Snipes,Ellen Barkin,John Leguizamo,Benicio del Toro
9833,9,"['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson', 'Miranda Richardson', 'Minnie Driver']",Gerard Butler,Emmy Rossum,Patrick Wilson,Miranda Richardson,Minnie Driver
4517,22,"['Cate Blanchett', 'Clive Owen', 'Geoffrey Rush', 'Laurence Fox', 'Tom Hollander']",Cate Blanchett,Clive Owen,Geoffrey Rush,Laurence Fox,Tom Hollander
8202,52,"['Charlize Theron', 'Marton Csokas', 'Jonny Lee Miller', 'Sophie Okonedo', 'Frances McDormand']",Charlize Theron,Marton Csokas,Jonny Lee Miller,Sophie Okonedo,Frances McDormand
16072,21,"['Stephen Lang', 'Jeff Daniels', 'Robert Duvall', 'Kevin Conway', 'C. Thomas Howell']",Stephen Lang,Jeff Daniels,Robert Duvall,Kevin Conway,C. Thomas Howell
34314,45,"['Ray Liotta', 'Lauren Holly', 'Brendan Gleeson', 'Héctor Elizondo', 'Rachel Ticotin']",Ray Liotta,Lauren Holly,Brendan Gleeson,Héctor Elizondo,Rachel Ticotin
19724,21,"['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi', 'Ronny Cox', 'Stephen Rannazzisi']",Eddie Murphy,Thomas Haden Church,Yara Shahidi,Ronny Cox,Stephen Rannazzisi
145220,66,"['Ricky Gervais', 'Ty Burrell', 'Tina Fey', 'Steve Whitmire', 'Eric Jacobson']",Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Eric Jacobson
14623,28,"['Brady Corbet', 'Soren Fulton', 'Debora Weston', 'Lou Hirsch', 'Alex Barringer']",Brady Corbet,Soren Fulton,Debora Weston,Lou Hirsch,Alex Barringer
42297,33,"['Cher', 'Christina Aguilera', 'Eric Dane', 'Cam Gigandet', 'Julianne Hough']",Cher,Christina Aguilera,Eric Dane,Cam Gigandet,Julianne Hough
2841,69,"['Audrey Tautou', 'Gaspard Ulliel', 'Dominique Pinon', 'Chantal Neuwirth', 'André Dussollier']",Audrey Tautou,Gaspard Ulliel,Dominique Pinon,Chantal Neuwirth,André Dussollier
802,11,"['James Mason', 'Sue Lyon', 'Shelley Winters', 'Peter Sellers', 'Lois Maxwell']",James Mason,Sue Lyon,Shelley Winters,Peter Sellers,Lois Maxwell
10375,12,"['Sylvester Stallone', 'Courtney B. Vance', 'Tom Berenger', 'Charles S. Dutton', 'Jeffrey Wright']",Sylvester Stallone,Courtney B. Vance,Tom Berenger,Charles S. Dutton,Jeffrey Wright
36586,48,"['Wesley Snipes', 'Kris Kristofferson', 'Ron Perlman', 'Leonor Varela', 'Norman Reedus']",Wesley Snipes,Kris Kristofferson,Ron Perlman,Leonor Varela,Norman Reedus
11321,17,"['Will Smith', 'Rosario Dawson', 'Sarah Jane Morris', 'Woody Harrelson', 'Michael Ealy']",Will Smith,Rosario Dawson,Sarah Jane Morris,Woody Harrelson,Michael Ealy
70074,19,"['Sylvester Stallone', 'Sung Kang', 'Sarah Shahi', 'Adewale Akinnuoye-Agbaje', 'Jason Momoa']",Sylvester Stallone,Sung Kang,Sarah Shahi,Adewale Akinnuoye-Agbaje,Jason Momoa
242,38,"['Al Pacino', 'Diane Keaton', 'Andy García', 'Talia Shire', 'Sofia Coppola']",Al Pacino,Diane Keaton,Andy García,Talia Shire,Sofia Coppola
9621,13,"['Orlando Bloom', 'Kirsten Dunst', 'Susan Sarandon', 'Alec Baldwin', 'Bruce McGill']",Orlando Bloom,Kirsten Dunst,Susan Sarandon,Alec Baldwin,Bruce McGill
1819,14,"['Kate Hudson', 'Owen Wilson', 'Matt Dillon', 'Michael Douglas', 'Seth Rogen']",Kate Hudson,Owen Wilson,Matt Dillon,Michael Douglas,Seth Rogen
8536,50,"['Gene Hackman', 'Christopher Reeve', 'Ned Beatty', 'Jackie Cooper', 'Sarah Douglas']",Gene Hackman,Christopher Reeve,Ned Beatty,Jackie Cooper,Sarah Douglas
8046,18,"['Ben Affleck', 'Jennifer Lopez', 'Justin Bartha', 'Lainie Kazan', 'Lenny Venito']",Ben Affleck,Jennifer Lopez,Justin Bartha,Lainie Kazan,Lenny Venito
1717,12,"['Sean Penn', 'Jude Law', 'Kate Winslet', 'James Gandolfini', 'Patricia Clarkson']",Sean Penn,Jude Law,Kate Winslet,James Gandolfini,Patricia Clarkson
479,12,"['Samuel L. Jackson', 'Jeffrey Wright', 'Christian Bale', 'Busta Rhymes', 'Dan Hedaya']",Samuel L. Jackson,Jeffrey Wright,Christian Bale,Busta Rhymes,Dan Hedaya
9444,12,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd', 'Angela Lansbury', 'Hank Azaria']",Meg Ryan,John Cusack,Christopher Lloyd,Angela Lansbury,Hank Azaria
824,100,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent', 'Richard Roxburgh']",Nicole Kidman,Ewan McGregor,John Leguizamo,Jim Broadbent,Richard Roxburgh
11456,9,"['John Travolta', 'Vince Vaughn', 'Teri Polo', ""Matt O'Leary"", 'Steve Buscemi']",John Travolta,Vince Vaughn,Teri Polo,Matt O'Leary,Steve Buscemi
261023,65,"['Johnny Depp', 'Joel Edgerton', 'Benedict Cumberbatch', 'Dakota Johnson', 'Kevin Bacon']",Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson,Kevin Bacon
3683,28,"['Ryan Phillippe', 'Adam Beach', 'Jesse Bradford', 'John Benjamin Hickey', 'John Slattery']",Ryan Phillippe,Adam Beach,Jesse Bradford,John Benjamin Hickey,John Slattery
22803,20,"['Jamie Foxx', 'Gerard Butler', 'Colm Meaney', 'Bruce McGill', 'Leslie Bibb']",Jamie Foxx,Gerard Butler,Colm Meaney,Bruce McGill,Leslie Bibb
285923,32,"['Kurt Russell', 'Zoë Bell', 'Rosario Dawson', 'Vanessa Ferlito', 'Sydney Tamiia Poitier']",Kurt Russell,Zoë Bell,Rosario Dawson,Vanessa Ferlito,Sydney Tamiia Poitier
39437,9,"['Oprah Winfrey', 'Danny Glover', 'Thandie Newton', 'Lisa Gay Hamilton', 'Albert Hall']",Oprah Winfrey,Danny Glover,Thandie Newton,Lisa Gay Hamilton,Albert Hall
1950,8,"['Eric Bana', 'Drew Barrymore', 'Robert Duvall', 'Debra Messing', 'Robert Downey Jr.']",Eric Bana,Drew Barrymore,Robert Duvall,Debra Messing,Robert Downey Jr.
640,123,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye']",Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Nathalie Baye
97630,31,"['Jessica Chastain', 'Jason Clarke', 'Mark Strong', 'Joel Edgerton', 'Chris Pratt']",Jessica Chastain,Jason Clarke,Mark Strong,Joel Edgerton,Chris Pratt
9767,16,"['Vince Vaughn', 'Jennifer Aniston', 'Joey Lauren Adams', 'Cole Hauser', 'Jon Favreau']",Vince Vaughn,Jennifer Aniston,Joey Lauren Adams,Cole Hauser,Jon Favreau
11631,26,"['Meryl Streep', 'Pierce Brosnan', 'Amanda Seyfried', 'Colin Firth', 'Stellan Skarsgård']",Meryl Streep,Pierce Brosnan,Amanda Seyfried,Colin Firth,Stellan Skarsgård
32856,23,"['Jessica Alba', 'Jessica Biel', 'Bradley Cooper', 'Eric Dane', 'Patrick Dempsey']",Jessica Alba,Jessica Biel,Bradley Cooper,Eric Dane,Patrick Dempsey
6519,22,"['Johnny Knoxville', 'Seann William Scott', 'Jessica Simpson', 'Willie Nelson', 'Burt Reynolds']",Johnny Knoxville,Seann William Scott,Jessica Simpson,Willie Nelson,Burt Reynolds
8741,26,"['Sean Penn', 'Adrien Brody', 'Jim Caviezel', 'Ben Chaplin', 'George Clooney']",Sean Penn,Adrien Brody,Jim Caviezel,Ben Chaplin,George Clooney
49520,19,"['Olivia Wilde', 'Ryan Reynolds', 'Jason Bateman', 'Leslie Mann', 'Mircea Monroe']",Olivia Wilde,Ryan Reynolds,Jason Bateman,Leslie Mann,Mircea Monroe
1850,17,"['Jim Carrey', 'Courtney Love', 'Bob Zmuda', 'Danny DeVito', 'Gerry Becker']",Jim Carrey,Courtney Love,Bob Zmuda,Danny DeVito,Gerry Becker
524,45,"['Robert De Niro', 'Sharon Stone', 'Joe Pesci', 'James Woods', 'Don Rickles']",Robert De Niro,Sharon Stone,Joe Pesci,James Woods,Don Rickles
26389,25,"['John Travolta', 'Jonathan Rhys Meyers', 'Kasia Smutniak', 'Richard Durden', 'Bing Yin']",John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,Richard Durden,Bing Yin
11817,15,"['Seann William Scott', 'Jaime King', 'Karel Roden', 'Chow Yun-fat', 'K. C. Collins']",Seann William Scott,Jaime King,Karel Roden,Chow Yun-fat,K. C. Collins
2123,16,"['Jim Carrey', 'Renée Zellweger', 'Anthony Anderson', 'Robert Forster', 'Richard Jenkins']",Jim Carrey,Renée Zellweger,Anthony Anderson,Robert Forster,Richard Jenkins
9907,20,"['Courteney Cox', 'Kevin James', 'Sam Elliott', 'Danny Glover', 'Wanda Sykes']",Courteney Cox,Kevin James,Sam Elliott,Danny Glover,Wanda Sykes
9969,21,"['Danny DeVito', 'Matthew Broderick', 'Kristin Davis', 'Kristin Chenoweth', 'Fred Armisen']",Danny DeVito,Matthew Broderick,Kristin Davis,Kristin Chenoweth,Fred Armisen
18239,37,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Ashley Greene']",Kristen Stewart,Robert Pattinson,Taylor Lautner,Billy Burke,Ashley Greene
808,29,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel']",Mike Myers,Eddie Murphy,Cameron Diaz,John Lithgow,Vincent Cassel
38050,20,"['Matt Damon', 'Emily Blunt', 'John Slattery', 'Anthony Mackie', 'Lauren Hodges']",Matt Damon,Emily Blunt,John Slattery,Anthony Mackie,Lauren Hodges
8367,35,"['Kevin Costner', 'Morgan Freeman', 'Christian Slater', 'Mary Elizabeth Mastrantonio', 'Alan Rickman']",Kevin Costner,Morgan Freeman,Christian Slater,Mary Elizabeth Mastrantonio,Alan Rickman
9390,23,"['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston', 'Alison Armitage']",Tom Cruise,Cuba Gooding Jr.,Renée Zellweger,Kelly Preston,Alison Armitage
72105,50,"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi']",Mark Wahlberg,Mila Kunis,Seth MacFarlane,Joel McHale,Giovanni Ribisi
2898,56,"['Jack Nicholson', 'Helen Hunt', 'Greg Kinnear', 'Cuba Gooding Jr.', 'Skeet Ulrich']",Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding Jr.,Skeet Ulrich
10312,28,"['Robin Williams', 'Philip Seymour Hoffman', 'Bob Gunton', 'Peter Coyote', 'Michael Jeter']",Robin Williams,Philip Seymour Hoffman,Bob Gunton,Peter Coyote,Michael Jeter
109443,27,"['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'Christina Applegate', 'David Koechner']",Will Ferrell,Steve Carell,Paul Rudd,Christina Applegate,David Koechner
2022,13,"['Adam Sandler', 'Winona Ryder', 'John Turturro', 'Allen Covert', 'Peter Gallagher']",Adam Sandler,Winona Ryder,John Turturro,Allen Covert,Peter Gallagher
37686,24,"['Joel Courtney', 'Elle Fanning', 'Riley Griffiths', 'Kyle Chandler', 'Ryan Lee']",Joel Courtney,Elle Fanning,Riley Griffiths,Kyle Chandler,Ryan Lee
462,10,"['Julia Roberts', 'Albert Finney', 'Aaron Eckhart', 'Marg Helgenberger', 'Cherry Jones']",Julia Roberts,Albert Finney,Aaron Eckhart,Marg Helgenberger,Cherry Jones
9919,22,"['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg']",Kate Hudson,Matthew McConaughey,Kathryn Hahn,Annie Parisse,Adam Goldberg
187017,25,"['Jonah Hill', 'Channing Tatum', 'Dave Franco', 'Ice Cube', 'Nick Offerman']",Jonah Hill,Channing Tatum,Dave Franco,Ice Cube,Nick Offerman
628,15,"['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst', 'Antonio Banderas', 'Christian Slater']",Brad Pitt,Tom Cruise,Kirsten Dunst,Antonio Banderas,Christian Slater
10201,20,"['Jim Carrey', 'Zooey Deschanel', 'Rhys Darby', 'Sasha Alexander', 'Fionnula Flanagan']",Jim Carrey,Zooey Deschanel,Rhys Darby,Sasha Alexander,Fionnula Flanagan
302699,37,"['Dwayne Johnson', 'Kevin Hart', 'Amy Ryan', 'Aaron Paul', 'Danielle Nicolet']",Dwayne Johnson,Kevin Hart,Amy Ryan,Aaron Paul,Danielle Nicolet
9441,10,"['Julia Roberts', 'Susan Sarandon', 'Ed Harris', 'Jena Malone', 'Liam Aiken']",Julia Roberts,Susan Sarandon,Ed Harris,Jena Malone,Liam Aiken
274167,21,"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini', 'Thomas Haden Church', 'Scarlett Estevez']",Will Ferrell,Mark Wahlberg,Linda Cardellini,Thomas Haden Church,Scarlett Estevez
224141,19,"['Meryl Streep', 'Emily Blunt', 'James Corden', 'Anna Kendrick', 'Chris Pine']",Meryl Streep,Emily Blunt,James Corden,Anna Kendrick,Chris Pine
388,64,"['Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer', 'Willem Dafoe']",Denzel Washington,Clive Owen,Jodie Foster,Christopher Plummer,Willem Dafoe
2112,14,"['Mel Gibson', 'Kris Kristofferson', 'Gregg Henry', 'Maria Bello', 'David Paymer']",Mel Gibson,Kris Kristofferson,Gregg Henry,Maria Bello,David Paymer
10329,21,"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson', 'Tim Curry', 'Grant Heslov']",Laura Linney,Dylan Walsh,Ernie Hudson,Tim Curry,Grant Heslov
74465,15,"['Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Colin Ford', 'Maggie Elizabeth Jones']",Matt Damon,Scarlett Johansson,Thomas Haden Church,Colin Ford,Maggie Elizabeth Jones
13811,17,"['Nicolas Cage', 'Rose Byrne', 'Chandler Canterbury', 'Ben Mendelsohn', 'Nadia Townsend']",Nicolas Cage,Rose Byrne,Chandler Canterbury,Ben Mendelsohn,Nadia Townsend
6877,12,"['Matthew McConaughey', 'Sarah Jessica Parker', 'Zooey Deschanel', 'Justin Bartha', 'Bradley Cooper']",Matthew McConaughey,Sarah Jessica Parker,Zooey Deschanel,Justin Bartha,Bradley Cooper
10320,17,"['Naomi Watts', 'Simon Baker', 'Elizabeth Perkins', 'David Dorfman', 'Gary Cole']",Naomi Watts,Simon Baker,Elizabeth Perkins,David Dorfman,Gary Cole
50646,28,"['Steve Carell', 'Julianne Moore', 'Ryan Gosling', 'Emma Stone', 'Marisa Tomei']",Steve Carell,Julianne Moore,Ryan Gosling,Emma Stone,Marisa Tomei
8920,14,"['Bill Murray', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Stephen Tobolowsky', 'Evan Arnold']",Bill Murray,Breckin Meyer,Jennifer Love Hewitt,Stephen Tobolowsky,Evan Arnold
13673,17,"['Tim Allen', 'Jamie Lee Curtis', 'Dan Aykroyd', 'M. Emmet Walsh', 'Elizabeth Franz']",Tim Allen,Jamie Lee Curtis,Dan Aykroyd,M. Emmet Walsh,Elizabeth Franz
60308,67,"['Brad Pitt', 'Jonah Hill', 'Philip Seymour Hoffman', 'Robin Wright', 'Chris Pratt']",Brad Pitt,Jonah Hill,Philip Seymour Hoffman,Robin Wright,Chris Pratt
6950,14,"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.']",Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.
225574,28,"['Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery', 'Nate Parker']",Liam Neeson,Julianne Moore,Scoot McNairy,Michelle Dockery,Nate Parker
13836,45,"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig', 'Carla Gugino', 'Chris Marquette']",Dwayne Johnson,AnnaSophia Robb,Alexander Ludwig,Carla Gugino,Chris Marquette
752,77,"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt']",Natalie Portman,Hugo Weaving,Stephen Rea,Stephen Fry,John Hurt
6038,47,"['Jackie Chan', 'Owen Wilson', 'Fann Wong', 'Aaron Taylor-Johnson', 'Aidan Gillen']",Jackie Chan,Owen Wilson,Fann Wong,Aaron Taylor-Johnson,Aidan Gillen
9975,23,"['Will Ferrell', 'Drew Barrymore', 'David Cross', 'Eugene Levy', 'Dick Van Dyke']",Will Ferrell,Drew Barrymore,David Cross,Eugene Levy,Dick Van Dyke
11451,16,"['Lindsay Lohan', 'Michael Keaton', 'Matt Dillon', 'Breckin Meyer', 'Justin Long']",Lindsay Lohan,Michael Keaton,Matt Dillon,Breckin Meyer,Justin Long
12103,16,"['Michael Douglas', 'Sean Bean', 'Brittany Murphy', 'Skye McCole Bartusiak', 'Guy Torry']",Michael Douglas,Sean Bean,Brittany Murphy,Skye McCole Bartusiak,Guy Torry
60304,23,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Pihla Viitala', 'Derek Mears']",Jeremy Renner,Gemma Arterton,Famke Janssen,Pihla Viitala,Derek Mears
2251,12,"['Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Zeljko Ivanek']",Richard Gere,Diane Lane,Olivier Martinez,Erik Per Sullivan,Zeljko Ivanek
46529,49,"['Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Callan McAuliffe']",Alex Pettyfer,Timothy Olyphant,Teresa Palmer,Dianna Agron,Callan McAuliffe
231,31,"['George Clooney', 'Matt Damon', 'Jeffrey Wright', 'Chris Cooper', 'Amanda Peet']",George Clooney,Matt Damon,Jeffrey Wright,Chris Cooper,Amanda Peet
300671,33,"['James Badge Dale', 'John Krasinski', 'Max Martini', 'Pablo Schreiber', 'Toby Stephens']",James Badge Dale,John Krasinski,Max Martini,Pablo Schreiber,Toby Stephens
228326,28,"['Diego Luna', 'Channing Tatum', 'Zoe Saldana', 'Christina Applegate', 'Eugenio Derbez']",Diego Luna,Channing Tatum,Zoe Saldana,Christina Applegate,Eugenio Derbez
9754,19,"['Harrison Ford', 'Paul Bettany', 'Virginia Madsen', 'Carly Schroeder', 'Jimmy Bennett']",Harrison Ford,Paul Bettany,Virginia Madsen,Carly Schroeder,Jimmy Bennett
66,11,"['Clint Eastwood', 'Gene Hackman', 'Ed Harris', 'Scott Glenn', 'Laura Linney']",Clint Eastwood,Gene Hackman,Ed Harris,Scott Glenn,Laura Linney
4421,14,"['Demi Moore', 'Viggo Mortensen', 'Anne Bancroft', 'Jason Beghe', 'Daniel von Bargen']",Demi Moore,Viggo Mortensen,Anne Bancroft,Jason Beghe,Daniel von Bargen
2649,46,"['Michael Douglas', 'Sean Penn', 'Deborah Kara Unger', 'James Rebhorn', 'Spike Jonze']",Michael Douglas,Sean Penn,Deborah Kara Unger,James Rebhorn,Spike Jonze
588,16,"['Radha Mitchell', 'Sean Bean', 'Laurie Holden', 'Deborah Kara Unger', 'Kim Coates']",Radha Mitchell,Sean Bean,Laurie Holden,Deborah Kara Unger,Kim Coates
10393,15,"['Keanu Reeves', 'Gene Hackman', 'Brooke Langton', 'Orlando Jones', 'Faizon Love']",Keanu Reeves,Gene Hackman,Brooke Langton,Orlando Jones,Faizon Love
71552,22,"['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas']",Jason Biggs,Alyson Hannigan,Seann William Scott,Chris Klein,Thomas Ian Nicholas
9631,47,"['Samuel L. Jackson', 'Kevin Spacey', 'David Morse', 'Ron Rifkin', 'John Spencer']",Samuel L. Jackson,Kevin Spacey,David Morse,Ron Rifkin,John Spencer
216282,98,"['Richard Armitage', 'Sarah Wayne Callies', 'Matt Walsh', 'Nathan Kress', 'Alycia Debnam-Carey']",Richard Armitage,Sarah Wayne Callies,Matt Walsh,Nathan Kress,Alycia Debnam-Carey
306,23,"['Eddie Murphy', 'Judge Reinhold', 'Héctor Elizondo', 'Gilbert R. Hill', 'Timothy Carhart']",Eddie Murphy,Judge Reinhold,Héctor Elizondo,Gilbert R. Hill,Timothy Carhart
928,27,"['Zach Galligan', 'Phoebe Cates', 'John Glover', 'Robert Prosky', 'Robert Picardo']",Zach Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo
205587,16,"['Robert Duvall', 'Robert Downey Jr.', 'Vera Farmiga', ""Vincent D'Onofrio"", 'Jeremy Strong']",Robert Duvall,Robert Downey Jr.,Vera Farmiga,Vincent D'Onofrio,Jeremy Strong
6623,23,"['George Clooney', 'Nicole Kidman', 'Marcel Iureș', 'Goran Visnjic', 'Armin Mueller-Stahl']",George Clooney,Nicole Kidman,Marcel Iureș,Goran Visnjic,Armin Mueller-Stahl
1577,87,"['Milla Jovovich', 'Sienna Guillory', 'Oded Fehr', 'Thomas Kretschmann', 'Sophie Vavasseur']",Milla Jovovich,Sienna Guillory,Oded Fehr,Thomas Kretschmann,Sophie Vavasseur
9801,43,"['Renée Zellweger', 'Hugh Grant', 'Colin Firth', 'Jim Broadbent', 'Gemma Jones']",Renée Zellweger,Hugh Grant,Colin Firth,Jim Broadbent,Gemma Jones
